Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Burnout Level
Male,Product,Yes,1,2.0,5.728187854407987,0.22,Low
Female,Service,Yes,1,2.0,3.3,0.24,Low
Female,Product,No,3,6.0,8.1,0.67,Medium
Female,Product,Yes,2,4.0,6.2,0.38,Low
Male,Service,Yes,2,6.0,6.9,0.65,Medium
Female,Service,No,1,3.0,5.5,0.46,Medium
Female,Service,No,3,5.0,4.2,0.31,Low
Female,Service,No,3,7.0,6.1,0.55,Medium
Female,Service,Yes,2,4.0,5.728187854407987,0.4,Low
Female,Product,No,0,1.0,0.0,0.0,
Female,Product,No,4,7.0,6.2,0.51,Medium
Female,Service,Yes,3,5.0,5.728187854407987,0.37,Low
Female,Product,Yes,1,3.0,4.7,0.23,Low
Female,Service,Yes,2,4.0,5.1,0.41,Medium
Female,Service,No,1,2.0,4.7,0.27,Low
Male,Service,Yes,1,3.0,6.1,0.41,Medium
Female,Product,No,2,4.0,2.7,0.16,Low
Male,Service,No,4,7.0,6.9,0.66,Medium
Female,Service,Yes,3,6.0,5.9,0.49,Medium
Female,Product,Yes,0,2.0,5.728187854407987,0.34,Low
Female,Service,No,1,3.0,4.4,0.29,Low
Male,Service,Yes,3,5.0,6.5,0.47,Medium
Male,Product,Yes,0,1.0,5.728187854407987,0.07,Low
Female,Service,Yes,2,4.0,4.6,0.31,Low
Female,Product,No,2,5.0,6.8,0.65,Medium
Female,Service,Yes,1,4.481398287238523,2.1,0.12,Low
Female,Service,No,3,5.0,4.8,0.45200545639508,Medium
Male,Product,Yes,2,5.0,6.5,0.51,Medium
Male,Product,Yes,1,2.0,3.6,0.2,Low
Female,Service,Yes,1,2.0,3.9,0.25,Low
Male,Service,No,2,6.0,6.4,0.57,Medium
Female,Service,Yes,3,5.0,5.2,0.48,Medium
Male,Service,No,2,5.0,7.6,0.73,High
Female,Service,Yes,0,1.0,3.8,0.22,Low
Female,Service,No,2,5.0,7.7,0.59,Medium
Male,Product,Yes,1,3.0,5.5,0.33,Low
Male,Service,Yes,2,5.0,4.1,0.45200545639508,Medium
Male,Service,No,2,5.0,7.4,0.55,Medium
Male,Service,No,1,4.0,4.8,0.36,Low
Male,Service,Yes,1,3.0,4.2,0.27,Low
Female,Product,Yes,2,4.0,5.9,0.41,Medium
Female,Service,No,3,6.0,6.0,0.53,Medium
Female,Service,No,4,8.0,9.0,0.74,High
Female,Product,Yes,1,4.481398287238523,4.2,0.33,Low
Male,Product,No,2,6.0,6.7,0.54,Medium
Female,Service,Yes,3,4.0,5.728187854407987,0.38,Low
Male,Service,Yes,3,6.0,6.1,0.56,Medium
Male,Service,No,1,3.0,5.2,0.32,Low
Female,Product,No,4,8.0,5.728187854407987,0.45200545639508,Medium
Male,Service,No,4,7.0,6.7,0.51,Medium
Female,Service,Yes,2,4.0,5.6,0.35,Low
Male,Service,No,1,2.0,5.3,0.49,Medium
Female,Service,Yes,4,6.0,7.7,0.67,Medium
Female,Service,No,2,4.0,3.5,0.29,Low
Male,Service,Yes,1,2.0,5.728187854407987,0.3,Low
Male,Service,No,2,4.0,4.7,0.4,Low
Male,Service,Yes,3,6.0,5.0,0.35,Low
Male,Service,No,4,4.481398287238523,6.4,0.45200545639508,Medium
Female,Service,Yes,1,2.0,4.7,0.23,Low
Female,Service,No,3,6.0,6.6,0.45200545639508,Medium
Male,Product,Yes,1,4.0,6.4,0.41,Medium
Male,Service,Yes,3,6.0,7.3,0.59,Medium
Female,Product,Yes,1,4.0,5.1,0.39,Low
Male,Product,No,2,5.0,5.728187854407987,0.52,Medium
Female,Product,Yes,1,4.0,6.0,0.44,Medium
Male,Service,No,4,7.0,7.6,0.68,Medium
Female,Product,No,2,6.0,6.3,0.45200545639508,Medium
Male,Service,No,2,4.0,6.0,0.42,Medium
Male,Service,Yes,3,5.0,6.3,0.44,Medium
Male,Service,No,3,5.0,5.728187854407987,0.38,Low
Female,Service,No,4,6.0,7.2,0.64,Medium
Female,Service,No,2,3.0,3.4,0.18,Low
Male,Service,No,2,4.481398287238523,7.3,0.69,Medium
Male,Service,No,2,4.0,5.9,0.39,Low
Female,Product,Yes,2,4.0,4.0,0.32,Low
Male,Service,No,2,6.0,6.1,0.58,Medium
Male,Service,Yes,4,7.0,5.6,0.49,Medium
Male,Service,No,3,5.0,6.1,0.6,Medium
Male,Service,No,2,6.0,8.1,0.65,Medium
Female,Service,Yes,3,4.0,5.2,0.29,Low
Male,Service,Yes,0,1.0,3.1,0.17,Low
Female,Product,No,3,6.0,6.1,0.56,Medium
Female,Service,Yes,3,6.0,5.6,0.43,Medium
Male,Service,No,2,4.0,5.728187854407987,0.66,Medium
Female,Service,Yes,1,2.0,4.5,0.29,Low
Male,Product,Yes,3,6.0,6.6,0.65,Medium
Female,Service,Yes,1,4.481398287238523,6.2,0.44,Medium
Female,Service,No,4,7.0,7.0,0.6,Medium
Female,Service,Yes,3,5.0,5.4,0.34,Low
Male,Product,Yes,1,2.0,5.728187854407987,0.15,Low
Female,Service,Yes,2,4.0,5.5,0.33,Low
Female,Service,Yes,3,6.0,4.6,0.35,Low
Male,Service,No,5,9.0,7.8,0.79,High
Female,Service,Yes,1,4.0,4.8,0.41,Medium
Male,Service,No,4,8.0,9.6,0.86,High
Female,Service,Yes,3,7.0,8.0,0.8,High
Female,Product,Yes,3,5.0,5.1,0.32,Low
Female,Service,No,3,6.0,8.7,0.76,High
Female,Service,Yes,0,1.0,2.6,0.15,Low
Female,Product,No,3,5.0,5.7,0.54,Medium
Male,Service,No,4,8.0,8.8,0.7,Medium
Female,Service,No,3,7.0,7.7,0.57,Medium
Female,Product,No,1,3.0,5.5,0.44,Medium
Female,Product,No,3,6.0,4.9,0.32,Low
Female,Product,No,3,5.0,4.7,0.38,Low
Male,Product,No,4,7.0,9.2,0.82,High
Male,Product,No,3,7.0,6.2,0.58,Medium
Female,Service,No,5,10.0,9.5,0.94,High
Female,Service,No,3,6.0,5.3,0.43,Medium
Male,Product,No,2,4.481398287238523,8.3,0.64,Medium
Female,Service,Yes,1,4.0,6.8,0.5,Medium
Female,Product,Yes,5,4.481398287238523,9.4,1.0,High
Male,Service,No,3,5.0,5.728187854407987,0.42,Medium
Female,Product,No,2,3.0,6.1,0.41,Medium
Male,Service,Yes,2,3.0,3.3,0.25,Low
Male,Service,No,2,6.0,5.5,0.51,Medium
Male,Service,Yes,1,3.0,5.728187854407987,0.38,Low
Female,Product,Yes,1,2.0,5.728187854407987,0.0,
Male,Service,No,2,7.0,8.8,0.8,High
Female,Service,No,2,4.0,5.7,0.36,Low
Female,Service,Yes,3,4.0,4.3,0.38,Low
Female,Product,Yes,1,4.0,6.2,0.41,Medium
Female,Product,No,3,5.0,7.1,0.64,Medium
Female,Service,Yes,2,5.0,3.7,0.3,Low
Male,Product,No,3,6.0,5.7,0.44,Medium
Male,Service,No,1,1.0,3.6,0.15,Low
Female,Service,No,4,8.0,7.5,0.71,High
Male,Service,No,2,5.0,6.8,0.54,Medium
Female,Service,Yes,2,3.0,5.7,0.44,Medium
Female,Service,No,1,2.0,0.7,0.0,
Female,Service,Yes,1,4.0,5.728187854407987,0.46,Medium
Female,Service,Yes,1,2.0,2.9,0.15,Low
Male,Product,Yes,2,4.481398287238523,2.9,0.22,Low
Male,Product,No,1,4.481398287238523,1.3,0.06,Low
Male,Service,No,3,5.0,5.728187854407987,0.55,Medium
Female,Service,Yes,3,7.0,7.5,0.77,High
Male,Service,No,2,3.0,6.3,0.48,Medium
Male,Service,Yes,1,3.0,6.4,0.45200545639508,Medium
Female,Service,Yes,2,4.0,5.6,0.43,Medium
Male,Service,Yes,2,4.0,2.8,0.11,Low
Male,Service,Yes,2,6.0,7.5,0.76,High
Male,Service,No,1,1.0,5.1,0.29,Low
Male,Service,Yes,4,7.0,6.4,0.63,Medium
Female,Service,Yes,3,7.0,7.1,0.58,Medium
Female,Product,Yes,2,5.0,5.8,0.48,Medium
Male,Service,Yes,0,1.0,3.4,0.18,Low
Male,Product,No,3,5.0,7.3,0.6,Medium
Male,Product,Yes,1,2.0,4.4,0.24,Low
Female,Service,Yes,2,4.481398287238523,4.3,0.35,Low
Male,Service,No,1,3.0,4.8,0.39,Low
Male,Service,No,2,6.0,5.9,0.53,Medium
Female,Service,Yes,2,3.0,4.4,0.34,Low
Male,Product,No,2,4.481398287238523,6.4,0.54,Medium
Female,Product,Yes,1,4.0,5.4,0.41,Medium
Female,Service,No,2,4.0,5.3,0.44,Medium
Female,Service,Yes,0,1.0,2.1,0.12,Low
Female,Service,Yes,3,5.0,6.7,0.45,Medium
Male,Service,No,2,5.0,4.3,0.36,Low
Male,Service,No,0,1.0,0.2,0.0,
Male,Service,Yes,2,3.0,4.0,0.31,Low
Female,Service,No,3,8.0,9.5,0.93,High
Female,Service,Yes,2,3.0,2.8,0.15,Low
Female,Service,Yes,0,1.0,0.2,0.0,
Female,Product,No,3,5.0,5.1,0.38,Low
Male,Service,Yes,2,4.0,3.8,0.31,Low
Female,Product,No,3,7.0,5.728187854407987,0.52,Medium
Female,Service,Yes,1,2.0,5.2,0.27,Low
Male,Product,Yes,3,5.0,6.8,0.47,Medium
Female,Service,No,2,4.0,7.0,0.45200545639508,Medium
Male,Service,No,1,3.0,5.5,0.35,Low
Male,Product,No,3,6.0,7.0,0.69,Medium
Female,Product,Yes,2,5.0,5.728187854407987,0.52,Medium
Male,Service,Yes,4,8.0,8.1,0.69,Medium
Male,Service,Yes,2,4.0,5.0,0.38,Low
Male,Product,No,2,4.0,7.2,0.57,Medium
Male,Service,Yes,2,5.0,7.7,0.58,Medium
Female,Service,Yes,0,1.0,2.6,0.09,Low
Female,Service,Yes,2,4.0,6.0,0.46,Medium
Female,Service,Yes,0,1.0,3.2,0.12,Low
Male,Service,No,3,7.0,8.1,0.75,High
Female,Service,Yes,1,4.481398287238523,5.5,0.47,Medium
Female,Product,Yes,2,3.0,1.2,0.05,Low
Male,Service,No,3,7.0,7.6,0.79,High
Male,Service,Yes,3,5.0,7.4,0.63,Medium
Male,Service,Yes,3,5.0,5.4,0.42,Medium
Male,Service,Yes,1,3.0,5.5,0.46,Medium
Female,Service,Yes,2,4.481398287238523,5.728187854407987,0.62,Medium
Male,Service,Yes,2,4.0,6.1,0.5,Medium
Male,Product,Yes,2,3.0,5.6,0.32,Low
Male,Service,No,4,7.0,8.5,0.45200545639508,Medium
Female,Service,Yes,1,4.0,4.5,0.35,Low
Male,Product,No,4,6.0,6.5,0.49,Medium
Female,Service,Yes,0,2.0,2.6,0.16,Low
Female,Service,Yes,2,3.0,3.7,0.29,Low
Female,Service,Yes,2,4.0,4.8,0.36,Low
Female,Product,Yes,0,1.0,3.7,0.45200545639508,Medium
Female,Service,Yes,2,3.0,4.2,0.22,Low
Female,Service,No,2,4.0,3.3,0.11,Low
Female,Service,No,3,6.0,7.9,0.62,Medium
Female,Service,No,2,5.0,7.2,0.53,Medium
Female,Product,Yes,2,6.0,6.4,0.55,Medium
Male,Product,Yes,0,1.0,3.8,0.2,Low
Female,Service,No,1,1.0,4.9,0.27,Low
Female,Service,No,2,3.0,6.0,0.42,Medium
Female,Product,Yes,3,4.481398287238523,6.7,0.46,Medium
Female,Service,No,1,4.0,6.1,0.56,Medium
Female,Product,No,3,6.0,7.2,0.59,Medium
Male,Service,No,4,8.0,5.728187854407987,0.75,High
Female,Product,Yes,3,4.0,5.7,0.38,Low
Male,Service,Yes,2,4.0,6.8,0.48,Medium
Female,Product,Yes,1,2.0,5.1,0.37,Low
Male,Service,No,4,9.0,9.8,0.98,High
Male,Service,No,4,6.0,8.3,0.66,Medium
Male,Service,Yes,1,1.0,3.3,0.2,Low
Male,Service,Yes,4,7.0,7.8,0.64,Medium
Female,Service,Yes,2,5.0,8.1,0.62,Medium
Male,Product,No,2,4.0,3.2,0.27,Low
Male,Service,Yes,2,6.0,6.9,0.51,Medium
Male,Product,Yes,2,6.0,8.3,0.74,High
Female,Service,No,4,9.0,9.3,1.0,High
Male,Product,Yes,2,5.0,7.1,0.52,Medium
Male,Service,No,1,4.0,6.0,0.47,Medium
Female,Service,Yes,1,2.0,5.728187854407987,0.48,Medium
Male,Service,Yes,4,8.0,7.4,0.71,High
Male,Service,No,1,4.0,4.6,0.36,Low
Female,Service,No,4,7.0,6.6,0.56,Medium
Male,Service,No,3,6.0,5.4,0.43,Medium
Female,Service,No,4,6.0,8.4,0.65,Medium
Female,Product,No,4,8.0,7.5,0.67,Medium
Male,Product,No,4,8.0,8.5,0.91,High
Male,Product,No,3,5.0,5.4,0.5,Medium
Male,Product,No,2,4.0,5.4,0.36,Low
Female,Product,Yes,0,2.0,3.7,0.22,Low
Male,Service,Yes,3,4.481398287238523,6.3,0.5,Medium
Female,Service,No,3,4.0,6.3,0.46,Medium
Male,Product,Yes,2,5.0,7.0,0.54,Medium
Male,Service,Yes,1,2.0,5.0,0.31,Low
Female,Service,No,3,8.0,8.3,0.71,High
Male,Service,No,3,5.0,6.6,0.51,Medium
Male,Product,No,2,3.0,4.7,0.29,Low
Male,Service,Yes,2,3.0,2.8,0.19,Low
Female,Product,No,2,2.0,1.6,0.1,Low
Male,Service,No,2,4.0,6.6,0.44,Medium
Male,Product,No,3,7.0,8.2,0.82,High
Male,Service,No,2,5.0,5.9,0.4,Low
Male,Service,Yes,2,4.0,6.3,0.46,Medium
Female,Service,Yes,2,2.0,1.6,0.45200545639508,Medium
Female,Product,No,4,7.0,8.3,0.45200545639508,Medium
Male,Product,Yes,1,1.0,0.0,0.0,
Female,Service,Yes,3,4.0,5.9,0.49,Medium
Male,Service,Yes,4,7.0,7.8,0.71,High
Male,Service,Yes,2,3.0,4.8,0.38,Low
Female,Service,No,2,5.0,6.3,0.55,Medium
Female,Service,Yes,1,3.0,5.728187854407987,0.38,Low
Female,Service,Yes,4,9.0,9.1,0.73,High
Female,Service,Yes,3,5.0,6.5,0.51,Medium
Male,Product,Yes,2,4.481398287238523,5.2,0.42,Medium
Female,Product,Yes,1,3.0,4.4,0.25,Low
Male,Service,No,2,4.0,5.0,0.41,Medium
Female,Service,No,2,5.0,6.7,0.6,Medium
Female,Service,Yes,0,1.0,3.6,0.17,Low
Female,Product,No,1,1.0,5.728187854407987,0.28,Low
Female,Product,No,1,4.0,5.6,0.35,Low
Female,Service,Yes,3,5.0,5.1,0.35,Low
Female,Product,No,4,8.0,8.7,0.77,High
Female,Product,Yes,1,2.0,4.2,0.25,Low
Female,Service,Yes,1,3.0,5.728187854407987,0.41,Medium
Male,Service,No,2,5.0,6.3,0.56,Medium
Male,Service,Yes,4,7.0,5.728187854407987,0.62,Medium
Male,Service,No,4,8.0,5.728187854407987,0.88,High
Male,Service,Yes,1,2.0,2.1,0.16,Low
Female,Service,Yes,2,4.0,4.1,0.33,Low
Female,Product,No,3,5.0,5.728187854407987,0.57,Medium
Female,Service,Yes,3,6.0,7.3,0.57,Medium
Female,Service,Yes,1,2.0,5.728187854407987,0.27,Low
Female,Service,Yes,1,4.0,5.2,0.3,Low
Female,Service,Yes,1,4.0,4.4,0.39,Low
Male,Service,Yes,3,7.0,5.728187854407987,0.72,High
Male,Product,No,2,5.0,7.1,0.53,Medium
Female,Service,No,2,6.0,7.0,0.68,Medium
Male,Service,No,2,4.0,8.0,0.6,Medium
Female,Service,No,0,1.0,2.6,0.2,Low
Male,Service,Yes,0,2.0,2.8,0.19,Low
Female,Product,No,4,8.0,7.8,0.7,Medium
Male,Service,Yes,2,4.0,5.0,0.47,Medium
Male,Product,Yes,2,4.481398287238523,7.4,0.61,Medium
Female,Product,No,3,5.0,6.4,0.59,Medium
Female,Product,Yes,5,9.0,7.8,0.79,High
Female,Service,Yes,0,2.0,5.728187854407987,0.18,Low
Male,Product,Yes,0,1.0,1.0,0.09,Low
Female,Service,No,3,6.0,4.3,0.36,Low
Female,Service,No,0,1.0,2.7,0.14,Low
Male,Product,Yes,1,2.0,0.0,0.0,
Male,Product,No,3,8.0,9.2,0.81,High
Female,Product,No,4,8.0,7.5,0.7,Medium
Male,Service,Yes,2,4.0,4.8,0.35,Low
Male,Product,Yes,0,1.0,3.9,0.26,Low
Male,Service,Yes,2,3.0,5.2,0.37,Low
Female,Service,No,1,2.0,5.2,0.36,Low
Male,Service,No,2,4.0,4.8,0.41,Medium
Male,Product,No,3,6.0,7.3,0.45200545639508,Medium
Female,Service,No,3,7.0,6.5,0.54,Medium
Male,Service,Yes,2,2.0,2.9,0.22,Low
Female,Service,Yes,2,4.481398287238523,5.728187854407987,0.33,Low
Male,Product,Yes,1,3.0,5.4,0.31,Low
Male,Service,Yes,2,4.0,4.7,0.39,Low
Male,Service,Yes,0,1.0,5.728187854407987,0.06,Low
Male,Product,No,3,6.0,6.2,0.54,Medium
Female,Service,Yes,3,7.0,6.2,0.57,Medium
Female,Service,Yes,1,2.0,4.1,0.31,Low
Male,Product,Yes,2,4.0,7.2,0.55,Medium
Female,Service,Yes,2,4.0,5.728187854407987,0.27,Low
Male,Service,Yes,2,3.0,6.4,0.47,Medium
Male,Service,Yes,3,6.0,7.0,0.55,Medium
Female,Service,No,2,5.0,7.0,0.56,Medium
Female,Service,No,2,4.0,4.3,0.35,Low
Male,Service,No,4,8.0,7.3,0.64,Medium
Female,Service,Yes,4,6.0,5.3,0.49,Medium
Female,Product,Yes,2,4.0,5.728187854407987,0.46,Medium
Female,Service,No,0,2.0,2.2,0.15,Low
Male,Service,Yes,3,6.0,6.0,0.45200545639508,Medium
Female,Product,No,4,6.0,7.2,0.64,Medium
Male,Product,Yes,1,2.0,4.5,0.23,Low
Male,Service,No,1,2.0,3.4,0.14,Low
Male,Product,No,2,4.0,3.6,0.28,Low
Male,Product,No,3,7.0,7.8,0.61,Medium
Male,Service,Yes,1,3.0,4.9,0.32,Low
Male,Service,No,3,5.0,8.4,0.67,Medium
Female,Product,No,3,7.0,7.4,0.54,Medium
Male,Service,No,3,7.0,5.728187854407987,0.77,High
Male,Product,No,3,5.0,7.3,0.55,Medium
Female,Service,Yes,3,7.0,8.8,0.83,High
Male,Service,No,3,6.0,7.1,0.69,Medium
Female,Product,No,2,4.0,7.4,0.68,Medium
Female,Product,No,2,5.0,8.0,0.6,Medium
Male,Service,Yes,1,3.0,5.1,0.46,Medium
Female,Service,Yes,1,2.0,4.0,0.32,Low
Male,Product,Yes,1,3.0,5.7,0.44,Medium
Female,Service,Yes,1,2.0,4.8,0.25,Low
Female,Service,Yes,2,5.0,6.3,0.45200545639508,Medium
Male,Product,No,3,6.0,8.0,0.6,Medium
Female,Service,Yes,2,3.0,5.5,0.4,Low
Male,Product,No,2,5.0,5.8,0.51,Medium
Male,Product,Yes,2,3.0,4.3,0.45200545639508,Medium
Male,Service,No,3,5.0,6.9,0.67,Medium
Male,Service,No,1,3.0,5.9,0.45,Medium
Female,Product,No,1,3.0,3.7,0.31,Low
Female,Service,Yes,1,3.0,5.728187854407987,0.38,Low
Female,Service,No,3,6.0,9.3,0.81,High
Female,Service,No,3,8.0,7.7,0.79,High
Female,Service,No,1,2.0,5.6,0.4,Low
Male,Service,No,2,4.0,4.5,0.39,Low
Female,Product,Yes,1,1.0,3.6,0.22,Low
Female,Product,Yes,1,3.0,6.0,0.4,Low
Female,Service,No,2,3.0,5.728187854407987,0.22,Low
Male,Service,Yes,1,2.0,2.0,0.04,Low
Male,Service,Yes,0,1.0,0.0,0.0,
Male,Service,No,2,6.0,7.1,0.62,Medium
Female,Service,No,1,5.0,5.7,0.51,Medium
Male,Service,Yes,2,3.0,2.5,0.2,Low
Male,Service,No,1,4.0,6.9,0.47,Medium
Female,Service,No,2,3.0,4.4,0.21,Low
Male,Service,Yes,3,6.0,6.3,0.46,Medium
Male,Product,Yes,2,3.0,6.5,0.45,Medium
Female,Service,Yes,4,7.0,5.728187854407987,0.56,Medium
Male,Service,No,3,7.0,7.7,0.72,High
Female,Product,Yes,2,4.0,6.4,0.41,Medium
Male,Service,Yes,2,4.0,6.5,0.44,Medium
Female,Product,Yes,4,8.0,5.728187854407987,1.0,High
Female,Service,Yes,1,2.0,5.728187854407987,0.29,Low
Female,Service,Yes,2,4.0,5.1,0.43,Medium
Male,Product,No,1,4.0,5.8,0.52,Medium
Female,Product,Yes,3,4.481398287238523,5.5,0.4,Low
Female,Product,Yes,1,4.0,5.7,0.44,Medium
Male,Service,No,2,6.0,7.7,0.78,High
Female,Service,Yes,2,4.0,4.9,0.34,Low
Male,Service,Yes,1,4.481398287238523,4.9,0.39,Low
Female,Service,No,1,3.0,3.0,0.18,Low
Female,Service,Yes,3,5.0,5.3,0.38,Low
Male,Service,Yes,2,4.0,6.3,0.41,Medium
Female,Product,No,2,4.0,4.4,0.32,Low
Male,Service,No,5,9.0,9.6,0.82,High
Female,Service,Yes,3,6.0,7.4,0.52,Medium
Female,Service,Yes,2,3.0,2.7,0.21,Low
Male,Service,Yes,2,5.0,6.3,0.56,Medium
Female,Service,No,4,8.0,7.7,0.57,Medium
Male,Service,No,1,2.0,4.5,0.35,Low
Female,Product,No,3,4.481398287238523,6.0,0.56,Medium
Male,Product,Yes,2,4.0,7.3,0.64,Medium
Female,Service,No,2,3.0,5.6,0.5,Medium
Male,Product,No,2,4.0,7.5,0.53,Medium
Female,Product,Yes,1,3.0,5.1,0.35,Low
Male,Service,Yes,1,1.0,5.728187854407987,0.0,
Female,Product,Yes,3,4.0,5.9,0.42,Medium
Female,Service,No,3,6.0,7.8,0.69,Medium
Male,Product,No,2,3.0,6.2,0.39,Low
Male,Product,Yes,4,7.0,7.5,0.62,Medium
Female,Product,No,3,6.0,6.8,0.55,Medium
Male,Service,No,4,6.0,6.7,0.64,Medium
Male,Service,No,3,6.0,6.4,0.54,Medium
Male,Service,Yes,2,5.0,4.9,0.31,Low
Male,Service,No,3,6.0,5.728187854407987,0.51,Medium
Male,Product,Yes,1,4.481398287238523,3.7,0.25,Low
Female,Service,Yes,1,4.0,5.9,0.51,Medium
Male,Service,No,2,6.0,6.9,0.45200545639508,Medium
Male,Service,Yes,3,4.481398287238523,7.3,0.71,High
Male,Product,Yes,1,2.0,4.3,0.24,Low
Female,Product,No,0,1.0,2.4,0.11,Low
Male,Product,No,2,4.481398287238523,2.4,0.19,Low
Female,Service,Yes,2,5.0,5.7,0.35,Low
Female,Service,Yes,2,3.0,5.1,0.39,Low
Female,Service,No,2,4.0,5.5,0.39,Low
Male,Service,No,4,8.0,8.9,0.74,High
Female,Product,No,3,7.0,8.6,0.7,Medium
Female,Product,Yes,0,1.0,5.728187854407987,0.09,Low
Female,Service,Yes,2,4.0,5.3,0.38,Low
Male,Product,No,1,4.0,6.1,0.39,Low
Male,Product,No,2,3.0,6.6,0.46,Medium
Male,Service,No,1,2.0,4.5,0.33,Low
Female,Service,Yes,1,1.0,5.728187854407987,0.24,Low
Female,Service,Yes,3,6.0,5.728187854407987,0.43,Medium
Male,Service,Yes,1,3.0,5.1,0.46,Medium
Female,Service,Yes,2,4.0,5.0,0.34,Low
Male,Service,Yes,4,4.481398287238523,5.728187854407987,0.6,Medium
Female,Service,No,1,3.0,4.3,0.37,Low
Male,Product,No,1,3.0,5.8,0.37,Low
Male,Product,Yes,3,5.0,5.728187854407987,0.47,Medium
Female,Service,Yes,3,4.0,4.9,0.41,Medium
Female,Product,No,4,7.0,10.0,0.88,High
Female,Service,Yes,2,4.0,5.3,0.47,Medium
Female,Product,Yes,0,1.0,0.0,0.0,
Male,Service,Yes,2,3.0,5.728187854407987,0.27,Low
Female,Service,Yes,2,4.0,4.3,0.34,Low
Female,Service,Yes,1,4.0,4.2,0.3,Low
Female,Product,Yes,1,1.0,1.0,0.0,
Female,Service,No,0,1.0,2.4,0.11,Low
Female,Service,Yes,1,2.0,2.1,0.07,Low
Female,Product,No,2,4.481398287238523,7.7,0.45200545639508,Medium
Female,Service,Yes,1,3.0,5.5,0.48,Medium
Male,Product,Yes,2,4.0,3.7,0.3,Low
Male,Product,Yes,2,3.0,4.5,0.45200545639508,Medium
Female,Product,No,1,4.0,7.3,0.5,Medium
Male,Service,Yes,2,5.0,5.8,0.49,Medium
Female,Product,No,3,6.0,4.8,0.42,Medium
Male,Service,No,2,4.0,6.9,0.56,Medium
Female,Service,Yes,4,7.0,6.9,0.57,Medium
Male,Product,Yes,3,7.0,7.5,0.66,Medium
Male,Service,Yes,3,5.0,8.2,0.45200545639508,Medium
Female,Service,Yes,3,5.0,7.0,0.49,Medium
Female,Service,Yes,3,6.0,6.9,0.45,Medium
Male,Product,No,5,10.0,7.9,0.73,High
Male,Service,Yes,2,3.0,4.8,0.37,Low
Female,Product,Yes,3,6.0,5.4,0.45,Medium
Female,Service,No,5,9.0,8.6,0.85,High
Female,Product,No,3,7.0,5.728187854407987,0.45200545639508,Medium
Male,Service,Yes,1,2.0,3.2,0.12,Low
Male,Product,No,4,8.0,7.3,0.52,Medium
Female,Service,No,2,4.0,4.8,0.41,Medium
Female,Service,Yes,3,4.0,3.7,0.28,Low
Male,Product,Yes,2,4.0,5.1,0.37,Low
Female,Service,No,4,7.0,6.7,0.62,Medium
Male,Service,Yes,2,4.481398287238523,5.3,0.47,Medium
Male,Product,Yes,0,1.0,2.2,0.11,Low
Male,Product,No,0,1.0,2.0,0.16,Low
Female,Service,Yes,1,4.0,4.1,0.32,Low
Male,Service,No,1,3.0,5.0,0.38,Low
Male,Service,Yes,2,4.0,4.7,0.41,Medium
Male,Product,No,0,1.0,3.9,0.26,Low
Female,Service,No,3,6.0,5.728187854407987,0.64,Medium
Female,Service,No,4,8.0,7.4,0.68,Medium
Male,Service,No,2,4.0,6.8,0.53,Medium
Female,Service,Yes,1,2.0,4.7,0.39,Low
Female,Service,No,2,4.481398287238523,6.7,0.48,Medium
Male,Product,Yes,1,3.0,5.7,0.37,Low
Female,Service,Yes,2,4.0,5.728187854407987,0.47,Medium
Female,Product,Yes,2,4.0,4.7,0.41,Medium
Male,Product,Yes,1,2.0,3.4,0.28,Low
Female,Product,No,2,4.0,5.2,0.38,Low
Male,Service,Yes,1,4.481398287238523,5.728187854407987,0.14,Low
Male,Service,Yes,2,5.0,6.9,0.6,Medium
Female,Service,Yes,1,3.0,5.9,0.36,Low
Female,Service,Yes,2,4.0,5.728187854407987,0.42,Medium
Male,Service,Yes,1,3.0,4.3,0.37,Low
Female,Service,Yes,2,4.0,5.8,0.35,Low
Male,Service,No,2,4.0,5.728187854407987,0.55,Medium
Female,Service,Yes,3,6.0,5.9,0.48,Medium
Male,Service,No,4,6.0,8.2,0.61,Medium
Female,Service,Yes,2,4.0,5.7,0.47,Medium
Male,Service,No,2,4.481398287238523,6.6,0.52,Medium
Male,Service,Yes,4,7.0,7.2,0.59,Medium
Female,Service,No,2,6.0,6.8,0.51,Medium
Female,Service,Yes,3,4.0,5.5,0.47,Medium
Female,Product,Yes,2,4.0,6.3,0.45,Medium
Male,Service,No,2,4.481398287238523,5.728187854407987,0.6,Medium
Male,Service,Yes,4,7.0,8.9,0.74,High
Male,Service,Yes,1,3.0,5.8,0.44,Medium
Female,Service,Yes,2,4.481398287238523,5.728187854407987,0.48,Medium
Male,Service,No,2,4.0,6.8,0.52,Medium
Female,Service,Yes,2,4.0,2.2,0.18,Low
Male,Product,Yes,2,5.0,6.5,0.56,Medium
Male,Product,No,2,5.0,6.7,0.5,Medium
Male,Service,Yes,1,3.0,3.5,0.2,Low
Male,Service,No,1,5.0,6.6,0.58,Medium
Female,Service,Yes,1,2.0,5.1,0.27,Low
Female,Product,No,3,6.0,5.728187854407987,0.56,Medium
Female,Service,No,3,5.0,5.0,0.41,Medium
Male,Service,Yes,2,2.0,3.5,0.25,Low
Female,Service,Yes,0,4.481398287238523,2.7,0.19,Low
Female,Service,No,2,6.0,5.728187854407987,0.53,Medium
